Title,Provider,Skills,Rating,Reviews,Details,Course Link,Image URL
Machine Learning with Python,IBM,"Supervised Learning, Feature Engineering, Jupyter, Unsupervised Learning, Scikit Learn (Machine Learning Library), Machine Learning Algorithms, Python Programming, Applied Machine Learning, Statistical Machine Learning, Predictive Modeling, Machine Learning, Dimensionality Reduction, Classification And Regression Tree (CART), Matplotlib, Regression Analysis, Random Forest Algorithm, Statistical Modeling, Data Manipulation",4.7,17K reviews,Intermediate Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/machine-learning-with-python,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/3c/77927732934dc0a10a44bd3306833d/1200x1200px_1001823008.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
AI-Powered Software and System Design,DeepLearning.AI,"Database Design, Software Design Patterns, Database Systems, Software Design, Software Architecture, Software Systems, System Design and Implementation, Software Development, Artificial Intelligence, Secure Coding, Application Programming Interface (API), Performance Tuning, Restful API",4.7,120 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/ai-powered-software-and-system-design,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/6c/bebc0451e94e2aa1a4699d0cb01ba6/3.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Project Management: Foundations and Initiation,University of Colorado Boulder,"Engineering Management, Team Leadership, Stakeholder Management, Project Scoping, Resource Management, Stakeholder Communications, Communication Strategies, Requirements Management, Project Management, Project Planning, Project Management Life Cycle, Communication",4.8,832 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/project-management-foundations-initiation,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/60/f051329cfb42d5a8a42587ced4b7ba/Slide2.jpeg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Business Analysis Fundamentals,Microsoft,"Stakeholder Management, Business Analysis, Project Management, Analysis, Business Requirements, Risk Management, Microsoft Power Platform, Requirements Analysis, Problem Management",4.7,666 reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/business-analysis-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/1a/80d9a569fe405d910c52e3e772489b/Business-Analysis-Fundamentals.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Excel and Copilot Fundamentals,Microsoft,"Excel Formulas, Microsoft Excel, Data Visualization, Data Analysis, Data Entry, Data Presentation, Spreadsheet Software, Data Cleansing, Data Manipulation, Automation, Natural Language Processing",4,62 reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/excel-and-copilot-fundamentals,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a0/281d20bde24f10b0e11876aa53fb4b/Logo.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Global Diplomacy: the United Nations in the World,University of London,"International Relations, Diplomacy, Social Sciences, Public Policies, Social Justice, Systems Thinking, Policy Analysis, Governance, Cultural Diversity",4.7,1.7K reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/global-diplomacy-un,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/94/cfdc50e7c611e6a38f3bbeb7cd9ee4/shutterstock_91237946---UN.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Algebra: Elementary to Advanced,Johns Hopkins University,"Algebra, Mathematical Modeling, Graphing, Arithmetic, Advanced Mathematics, Applied Mathematics, Analytical Skills, Probability & Statistics, Linear Algebra, Geometry, Calculus",4.8,716 reviews,Beginner Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/algebra-elementary-to-advanced,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/72/93c151361d40879c6421d5ea9d7c25/Sunflr.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Go Beyond the Numbers: Translate Data into Insights,Google,"Exploratory Data Analysis, Data Storytelling, Data Visualization Software, Data Presentation, Data Transformation, Data Ethics, Tableau Software, Data Manipulation, Data Cleansing, Data Analysis, Data Processing, Stakeholder Communications, Matplotlib, Pandas (Python Package), Jupyter, Data Validation, Python Programming",4.7,768 reviews,Advanced Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/go-beyond-the-numbers-translate-data-into-insight,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/5f/0794988ad64cc5adbb661c767e891f/Go-Beyond-the-Numbers-Translate-Data-into-Insights.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50&crop=faces
GestiÃ³n de Proyectos de Google,Google,"Project Closure, Cost Management, Quality Management, Project Planning, Project Management Life Cycle, Communication Planning, Sprint Retrospectives, Project Controls, Backlogs, Agile Methodology, Agile Project Management, Budget Management, Project Scoping, Project Schedules, Milestones (Project Management), Team Leadership, Stakeholder Management, Project Documentation, Project Management, Change Management",4.9,10K reviews,Beginner Â· Professional Certificate Â· 3 - 6 Months,https://www.coursera.org/professional-certificates/gestion-de-proyectos-de-google,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/44/0edafdd7584b4594f608961adcaaa7/GwG-PM-Cert-Image.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50&crop=entropy
Using Python to Interact with the Operating System,Google,"Bash (Scripting Language), Test Automation, Scripting, Unix Shell, Shell Script, Linux Commands, Unix Commands, Unix, Scripting Languages, Development Environment, Operating Systems, Command-Line Interface, File Management, OS Process Management, Debugging, Python Programming",4.7,6.5K reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/python-operating-system,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/31/933b1afdea45618d177fe2bf263a0d/Melinda-OH-2.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
C Programming with Linux,Dartmouth College,"Command-Line Interface, C (Programming Language), Linux Commands, Embedded Systems, Programming Principles, Computer Engineering, Embedded Software, Linux, File Systems, Engineering Software, Build Tools, Data Structures, Unix, Program Development, Algorithms, Operating Systems, System Programming, Computer Programming, Software Installation, Software Documentation",4.6,396 reviews,Beginner Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/c-programming-linux,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/ed/31b9fd7f384a879466cf5d99cd437e/CProgramming_Linux-Coursera800x800.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Social Media Marketing,Northwestern University,"Social Media Marketing, Integrated Marketing Communications, Social Media, Peer Review, Key Performance Indicators (KPIs), Social Media Strategy, Real Time Data, Marketing Effectiveness, Content Marketing, Strategic Marketing, Marketing Strategies, Data Collection, Target Audience, Budgeting, Digital Transformation, Big Data, Marketing Analytics, Marketing Planning, Professional Networking, Performance Measurement",4.6,5.5K reviews,Beginner Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/social-media-marketing,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d2j5ihb19pt1hq.cloudfront.net/sdp_page/s12n_logos/Northwestern_SocialMediaMarketing_Istock54492310.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Music Business,Berklee,"Entrepreneurship, Contract Negotiation, Team Building, Design Thinking, Creativity, Ideation, Innovation, Creative Problem-Solving, Creative Thinking, Negotiation, Law, Regulation, and Compliance, Ethical Standards And Conduct, Business Ethics, Revenue Management, Income Statement, Contract Review, Regulatory Compliance, Performance Analysis, Asset Protection, Decision Making",4.8,3.3K reviews,Beginner Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/music-business,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/68/8372d0644b11e8b319754b9cfce57d/img_3631_15094495698_o.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
SAS Programmer,SAS,"Data Manipulation, SAS (Software), Data Access, Data Import/Export, Microsoft Excel, Data Analysis, Data Transformation, Exploratory Data Analysis, Data Validation, Data Cleansing, Statistical Programming, Data Processing, Data Integration, SQL, Data Presentation, Descriptive Statistics, Debugging",4.8,3.5K reviews,Beginner Â· Professional Certificate Â· 3 - 6 Months,https://www.coursera.org/professional-certificates/sas-programming,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/f7/fb2aa0d85611e8a743d71c4407f947/89066_iconImage_EducationCoursera_aqua.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Supply Chain Excellence,Rutgers the State University of New Jersey,"Logistics, Logistics Management, Supply Chain Management, Manufacturing Operations, Strategic Sourcing, Operations Management, Warehouse Management, Supply Chain Systems, Forecasting, Supply Chain Planning, Business Operations, Financial Statements, Inventory Management System, Transportation Management, Supply Chain, Procurement, Inventory and Warehousing, Financial Analysis, Cash Flows, Business Metrics",4.7,500 reviews,Advanced Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/supply-chain-excellence,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/a4/0050a0fa0945c19cd6e65fdbe77e1d/pexels-tom-fisk-3057960.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Astronomy: Exploring Time and Space,University of Arizona,"Physical Science, Physics, General Science and Research, Scientific Methods, Scientific Visualization, Research, Simulations, Systems Of Measurement, Simulation and Simulation Software",4.8,3.9K reviews,Beginner Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/astro,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/60/b710e050cf11e4809c3338dc5f4ac8/CourseImage.jpg?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
Introduction to Front-End Development,Meta,"HTML and CSS, Bootstrap (Front-End Framework), Responsive Web Design, Front-End Web Development, User Interface (UI), Hypertext Markup Language (HTML), Web Design and Development, Web Development, Web Applications, Cascading Style Sheets (CSS), React.js, Javascript",4.8,13K reviews,Beginner Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-front-end-development,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/fe/7320a26ec945e6ae1a3251d38d43b2/front-end-dev1.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Emotional Intelligence: Cultivating Immensely Human Interactions,University of Michigan,"Non-Verbal Communication, Mentorship, Emotional Intelligence, Personal Development, Self-Awareness, Interpersonal Communications, Social Skills, Coaching, Empathy, Resilience, Leadership, Teamwork, Decision Making",4.7,439 reviews,Intermediate Â· Course Â· 1 - 4 Weeks,https://www.coursera.org/learn/emotional-intelligence-cultivating-immensely-human-interactions,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/77/04e572489545c29247c60350e4ac2b/Emotional_Intelligence_Coursera_1200x1200.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Data Science Foundations: Statistical Inference,University of Colorado Boulder,"Statistical Hypothesis Testing, Probability, Probability & Statistics, Statistical Inference, Statistical Methods, Probability Distribution, Statistics, Bayesian Statistics, Sampling (Statistics), Statistical Analysis, Data Ethics, Data Science, Data Analysis, Quantitative Research, Sample Size Determination",4.4,318 reviews,Intermediate Â· Specialization Â· 3 - 6 Months,https://www.coursera.org/specializations/statistical-inference-for-data-science-applications,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6b/348d4dd52c40dcb6b982bccc0e0fca/logo1long.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Customer Analytics,University of Pennsylvania,"Descriptive Analytics, Data-Driven Decision-Making, Marketing Analytics, Predictive Analytics, Customer Insights, Customer Analysis, Business Analytics, Analytics, Marketing, Data Collection, Marketing Strategies, Data Analysis, Market Research, Regression Analysis, Consumer Behaviour",4.6,12K reviews,Mixed Â· Course Â· 1 - 3 Months,https://www.coursera.org/learn/wharton-customer-analytics,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/a2/3a73004cd611e5a57e55563bf27068/coursera_customer_analytics_8x8.png?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Write A Feature Length Screenplay For Film Or Television,Michigan State University,"Storyboarding, Writing, Storytelling, Peer Review, Content Creation",4.6,266 reviews,Beginner Â· Course Â· 3 - 6 Months,https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://s3.amazonaws.com/coursera-course-photos/54/9d9ee886cd41a89e7dbf9cae8f99a0/CAS120913_315_-_Composite_9x15_sRGB.jpg?auto=format%2C%20compress%2C%20enhance&dpr=1&w=320&h=180&fit=crop&q=50
Healthcare Management and Finance,University of Michigan,"Health Care Administration, Financial Statements, Mergers & Acquisitions, Price Negotiation, Financial Accounting, People Management, Financial Statement Analysis, Human Resources Management and Planning, Strategic Decision-Making, Financial Analysis, Health Systems, Electronic Medical Record, Financial Management, Marketing Communications, Leadership and Management, Return On Investment, Quality Improvement, Balance Sheet, Business Valuation, Profit and Loss (P&L) Management",4.6,68 reviews,Beginner Â· Specialization Â· 1 - 3 Months,https://www.coursera.org/specializations/healthcare-management-and-finance,https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://d15cw65ipctsrr.cloudfront.net/6b/c8c5578775446c864da67df9fd73d2/series_final.png?auto=format%2Ccompress&dpr=2&blur=200&px=8&max-w=320
